126: ( 0, 0) = 1
94824: ( 60680, 30340) = inf
94825: ( 60682, 30341) = inf
94826: ( 60684, 30342) = inf
94827: ( 60686, 30343) = inf
94838: ( 60688, 30344) = inf
94839: ( 60690, 30345) = inf
94840: ( 60692, 30346) = inf
94869: ( 60694, 30347) = inf
94876: ( 60696, 30348) = inf
94885: ( 60698, 30349) = inf
94886: ( 60700, 30350) = inf
94890: ( 60702, 30351) = inf
94891: ( 60704, 30352) = inf
94892: ( 60706, 30353) = inf
94893: ( 60708, 30354) = inf
94894: ( 60710, 30355) = inf
94895: ( 60712, 30356) = inf
94898: ( 60714, 30357) = inf
94899: ( 60716, 30358) = inf
94900: ( 60718, 30359) = inf
94901: ( 60720, 30360) = inf
94902: ( 60722, 30361) = inf
94903: ( 60724, 30362) = inf
94904: ( 60726, 30363) = inf
94905: ( 60728, 30364) = inf
94910: ( 60730, 30365) = inf
94912: ( 60732, 30366) = inf
94913: ( 60734, 30367) = inf
94914: ( 60736, 30368) = inf
94915: ( 60738, 30369) = inf
94916: ( 60740, 30370) = inf
94917: ( 60742, 30371) = inf
94918: ( 60744, 30372) = inf
94919: ( 60746, 30373) = inf
94920: ( 60748, 30374) = inf
94921: ( 60750, 30375) = inf
94922: ( 60752, 30376) = inf
94923: ( 60754, 30377) = inf
94924: ( 60756, 30378) = inf
94928: ( 60758, 30379) = inf
94935: ( 60760, 30380) = inf
94936: ( 60762, 30381) = inf
94937: ( 60764, 30382) = inf
94938: ( 60766, 30383) = inf
94939: ( 60768, 30384) = inf
94940: ( 60770, 30385) = inf
94941: ( 60772, 30386) = inf
94942: ( 60774, 30387) = inf
94943: ( 60776, 30388) = inf
94945: ( 60778, 30389) = inf
94946: ( 60780, 30390) = inf
94947: ( 60782, 30391) = inf
94948: ( 60784, 30392) = inf
94949: ( 60786, 30393) = inf
94950: ( 60788, 30394) = inf
94951: ( 60790, 30395) = inf
94954: ( 60792, 30396) = inf
94955: ( 60794, 30397) = inf
94956: ( 60796, 30398) = inf
94957: ( 60798, 30399) = inf
94958: ( 60800, 30400) = inf
94959: ( 60802, 30401) = inf
94965: ( 60804, 30402) = inf
94966: ( 60806, 30403) = inf
94967: ( 60808, 30404) = inf
94968: ( 60810, 30405) = inf
94970: ( 60812, 30406) = inf
94971: ( 60814, 30407) = inf
94972: ( 60816, 30408) = inf
94973: ( 60818, 30409) = inf
94974: ( 60820, 30410) = inf
94975: ( 60822, 30411) = inf
94976: ( 60824, 30412) = inf
94977: ( 60826, 30413) = inf
94978: ( 60828, 30414) = inf
94979: ( 60830, 30415) = inf
94989: ( 60832, 30416) = inf
94990: ( 60834, 30417) = inf
94991: ( 60836, 30418) = inf
94992: ( 60838, 30419) = inf
95008: ( 60840, 30420) = inf
95013: ( 60842, 30421) = inf
95014: ( 60844, 30422) = inf
95015: ( 60846, 30423) = inf
95016: ( 60848, 30424) = inf
95017: ( 60850, 30425) = inf
95018: ( 60852, 30426) = inf
95019: ( 60854, 30427) = inf
95020: ( 60856, 30428) = inf
95025: ( 60858, 30429) = inf
95027: ( 60860, 30430) = inf
95029: ( 60862, 30431) = inf
95031: ( 60864, 30432) = inf
95033: ( 60866, 30433) = inf
95035: ( 60868, 30434) = inf
95037: ( 60870, 30435) = inf
95039: ( 60872, 30436) = inf
95041: ( 60874, 30437) = inf
95043: ( 60876, 30438) = inf
95045: ( 60878, 30439) = inf
95047: ( 60880, 30440) = inf
95073: ( 60882, 30441) = inf
95083: ( 60884, 30442) = inf
95084: ( 60886, 30443) = inf
95085: ( 60888, 30444) = inf
95086: ( 60890, 30445) = inf
95087: ( 60892, 30446) = inf
95088: ( 60894, 30447) = inf
95089: ( 60896, 30448) = inf
95090: ( 60898, 30449) = inf
95091: ( 60900, 30450) = inf
95092: ( 60902, 30451) = inf
95093: ( 60904, 30452) = inf
95094: ( 60906, 30453) = inf
95095: ( 60908, 30454) = inf
95096: ( 60910, 30455) = inf
95097: ( 60912, 30456) = inf
95098: ( 60914, 30457) = inf
95099: ( 60916, 30458) = inf
95100: ( 60918, 30459) = inf
95101: ( 60920, 30460) = inf
95102: ( 60922, 30461) = inf
95103: ( 60924, 30462) = inf
95104: ( 60926, 30463) = inf
95106: ( 60928, 30464) = inf
95107: ( 60930, 30465) = inf
95108: ( 60932, 30466) = inf
95109: ( 60934, 30467) = inf
95110: ( 60936, 30468) = inf
95111: ( 60938, 30469) = inf
95112: ( 60940, 30470) = inf
95113: ( 60942, 30471) = inf
95114: ( 60944, 30472) = inf
95115: ( 60946, 30473) = inf
95116: ( 60948, 30474) = inf
95117: ( 60950, 30475) = inf
95118: ( 60952, 30476) = inf
95119: ( 60954, 30477) = inf
95120: ( 60956, 30478) = inf
95121: ( 60958, 30479) = inf
95122: ( 60960, 30480) = inf
95123: ( 60962, 30481) = inf
95124: ( 60964, 30482) = inf
95125: ( 60966, 30483) = inf
95127: ( 60968, 30484) = inf
95133: ( 60970, 30485) = inf
95144: ( 60972, 30486) = inf
95145: ( 60974, 30487) = inf
95150: ( 60976, 30488) = inf
95153: ( 60978, 30489) = inf
95154: ( 60980, 30490) = inf
95155: ( 60982, 30491) = inf
95156: ( 60984, 30492) = inf
95157: ( 60986, 30493) = inf
95158: ( 60988, 30494) = inf
95159: ( 60990, 30495) = inf
95167: ( 60992, 30496) = inf
95170: ( 60994, 30497) = inf
95173: ( 60996, 30498) = inf
95176: ( 60998, 30499) = inf
95179: ( 61000, 30500) = inf
95183: ( 61002, 30501) = inf
95185: ( 61004, 30502) = inf
95187: ( 61006, 30503) = inf
95188: ( 61008, 30504) = inf
95190: ( 61010, 30505) = inf
95192: ( 61012, 30506) = inf
95203: ( 61014, 30507) = inf
95207: ( 61016, 30508) = inf
95209: ( 61018, 30509) = inf
95210: ( 61020, 30510) = inf
95211: ( 61022, 30511) = inf
95212: ( 61024, 30512) = inf
95213: ( 61026, 30513) = inf
95214: ( 61028, 30514) = inf
95216: ( 61030, 30515) = inf
95221: ( 61032, 30516) = inf
95223: ( 61034, 30517) = inf
95224: ( 61036, 30518) = inf
95225: ( 61038, 30519) = inf
95227: ( 61040, 30520) = inf
95228: ( 61042, 30521) = inf
95229: ( 61044, 30522) = inf
95230: ( 61046, 30523) = inf
95234: ( 61048, 30524) = inf
95245: ( 61050, 30525) = inf
95246: ( 61052, 30526) = inf
95254: ( 61054, 30527) = inf
95262: ( 61056, 30528) = inf
95264: ( 61058, 30529) = inf
95266: ( 61060, 30530) = inf
95270: ( 61062, 30531) = inf
95273: ( 61064, 30532) = inf
95278: ( 61066, 30533) = inf
95282: ( 61068, 30534) = inf
95284: ( 61070, 30535) = inf
95286: ( 61072, 30536) = inf
95287: ( 61074, 30537) = inf
95294: ( 61076, 30538) = inf
95295: ( 61078, 30539) = inf
95296: ( 61080, 30540) = inf
95297: ( 61082, 30541) = inf
95298: ( 61084, 30542) = inf
95299: ( 61086, 30543) = inf
95300: ( 61088, 30544) = inf
95301: ( 61090, 30545) = inf
95302: ( 61092, 30546) = inf
95303: ( 61094, 30547) = inf
95304: ( 61096, 30548) = inf
95305: ( 61098, 30549) = inf
95306: ( 61100, 30550) = inf
95307: ( 61102, 30551) = inf
95308: ( 61104, 30552) = inf
95309: ( 61106, 30553) = inf
95310: ( 61108, 30554) = inf
95311: ( 61110, 30555) = inf
95312: ( 61112, 30556) = inf
95313: ( 61114, 30557) = inf
95314: ( 61116, 30558) = inf
95315: ( 61118, 30559) = inf
95316: ( 61120, 30560) = inf
95378: ( 61122, 30561) = inf
95393: ( 61124, 30562) = inf
95394: ( 61126, 30563) = inf
95395: ( 61128, 30564) = inf
95396: ( 61130, 30565) = inf
95416: ( 61132, 30566) = inf
95417: ( 61134, 30567) = inf
95418: ( 61136, 30568) = inf
95419: ( 61138, 30569) = inf
95421: ( 61140, 30570) = inf
95422: ( 61142, 30571) = inf
95423: ( 61144, 30572) = inf
95424: ( 61146, 30573) = inf
95426: ( 61148, 30574) = inf
95427: ( 61150, 30575) = inf
95428: ( 61152, 30576) = inf
95429: ( 61154, 30577) = inf
95430: ( 61156, 30578) = inf
95431: ( 61158, 30579) = inf
95432: ( 61160, 30580) = inf
95433: ( 61162, 30581) = inf
95435: ( 61164, 30582) = inf
95436: ( 61166, 30583) = inf
95439: ( 61168, 30584) = inf
95440: ( 61170, 30585) = inf
95441: ( 61172, 30586) = inf
95442: ( 61174, 30587) = inf
95443: ( 61176, 30588) = inf
95444: ( 61178, 30589) = inf
95448: ( 61180, 30590) = inf
95451: ( 61182, 30591) = inf
95453: ( 61184, 30592) = inf
95473: ( 61186, 30593) = inf
95474: ( 61188, 30594) = inf
95475: ( 61190, 30595) = inf
95476: ( 61192, 30596) = inf
95477: ( 61194, 30597) = inf
95478: ( 61196, 30598) = inf
95479: ( 61198, 30599) = inf
95492: ( 61200, 30600) = inf
95493: ( 61202, 30601) = inf
95495: ( 61204, 30602) = inf
95497: ( 61206, 30603) = inf
95500: ( 61208, 30604) = inf
95501: ( 61210, 30605) = inf
95503: ( 61212, 30606) = inf
95505: ( 61214, 30607) = inf
95506: ( 61216, 30608) = inf
95507: ( 61218, 30609) = inf
95538: ( 61220, 30610) = inf
95540: ( 61222, 30611) = inf
95543: ( 61224, 30612) = inf
95544: ( 61226, 30613) = inf
95545: ( 61228, 30614) = inf
95548: ( 61230, 30615) = inf
95550: ( 61232, 30616) = inf
95560: ( 61234, 30617) = inf
95568: ( 61236, 30618) = inf
95569: ( 61238, 30619) = inf
95570: ( 61240, 30620) = inf
95586: ( 61242, 30621) = inf
95591: ( 61244, 30622) = inf
95593: ( 61246, 30623) = inf
95594: ( 61248, 30624) = inf
95595: ( 61250, 30625) = inf
95597: ( 61252, 30626) = inf
95598: ( 61254, 30627) = inf
95599: ( 61256, 30628) = inf
95600: ( 61258, 30629) = inf
95601: ( 61260, 30630) = inf
95602: ( 61262, 30631) = inf
95603: ( 61264, 30632) = inf
95606: ( 61266, 30633) = inf
95608: ( 61268, 30634) = inf
95609: ( 61270, 30635) = inf
95610: ( 61272, 30636) = inf
95611: ( 61274, 30637) = inf
95612: ( 61276, 30638) = inf
95613: ( 61278, 30639) = inf
95616: ( 61280, 30640) = inf
95618: ( 61282, 30641) = inf
95621: ( 61284, 30642) = inf
95622: ( 61286, 30643) = inf
95623: ( 61288, 30644) = inf
95624: ( 61290, 30645) = inf
95627: ( 61292, 30646) = inf
95648: ( 61294, 30647) = inf
95649: ( 61296, 30648) = inf
95650: ( 61298, 30649) = inf
95651: ( 61300, 30650) = inf
95653: ( 61302, 30651) = inf
95656: ( 61304, 30652) = inf
95657: ( 61306, 30653) = inf
95658: ( 61308, 30654) = inf
95659: ( 61310, 30655) = inf
95660: ( 61312, 30656) = inf
95661: ( 61314, 30657) = inf
95662: ( 61316, 30658) = inf
95663: ( 61318, 30659) = inf
95673: ( 61320, 30660) = inf
95689: ( 61322, 30661) = inf
95690: ( 61324, 30662) = inf
95691: ( 61326, 30663) = inf
95692: ( 61328, 30664) = inf
95693: ( 61330, 30665) = inf
95694: ( 61332, 30666) = inf
95695: ( 61334, 30667) = inf
95696: ( 61336, 30668) = inf
95697: ( 61338, 30669) = inf
95698: ( 61340, 30670) = inf
95699: ( 61342, 30671) = inf
95700: ( 61344, 30672) = inf
95701: ( 61346, 30673) = inf
95702: ( 61348, 30674) = inf
95703: ( 61350, 30675) = inf
95704: ( 61352, 30676) = inf
95705: ( 61354, 30677) = inf
95706: ( 61356, 30678) = inf
95707: ( 61358, 30679) = inf
95708: ( 61360, 30680) = inf
95709: ( 61362, 30681) = inf
95710: ( 61364, 30682) = inf
95711: ( 61366, 30683) = inf
95712: ( 61368, 30684) = inf
95713: ( 61370, 30685) = inf
95714: ( 61372, 30686) = inf
95715: ( 61374, 30687) = inf
95719: ( 61376, 30688) = inf
95721: ( 61378, 30689) = inf
95723: ( 61380, 30690) = inf
95725: ( 61382, 30691) = inf
95727: ( 61384, 30692) = inf
95728: ( 61386, 30693) = inf
95729: ( 61388, 30694) = inf
95730: ( 61390, 30695) = inf
95740: ( 61392, 30696) = inf
95753: ( 61394, 30697) = inf
95756: ( 61396, 30698) = inf
95757: ( 61398, 30699) = inf
95759: ( 61400, 30700) = inf
95762: ( 61402, 30701) = inf
95764: ( 61404, 30702) = inf
95765: ( 61406, 30703) = inf
95768: ( 61408, 30704) = inf
95770: ( 61410, 30705) = inf
95772: ( 61412, 30706) = inf
95775: ( 61414, 30707) = inf
95778: ( 61416, 30708) = inf
95781: ( 61418, 30709) = inf
95783: ( 61420, 30710) = inf
95784: ( 61422, 30711) = inf
95785: ( 61424, 30712) = inf
95786: ( 61426, 30713) = inf
95787: ( 61428, 30714) = inf
95788: ( 61430, 30715) = inf
95789: ( 61432, 30716) = inf
95790: ( 61434, 30717) = inf
95791: ( 61436, 30718) = inf
95792: ( 61438, 30719) = inf
95794: ( 61440, 30720) = inf
95795: ( 61442, 30721) = inf
95796: ( 61444, 30722) = inf
95797: ( 61446, 30723) = inf
95798: ( 61448, 30724) = inf
95801: ( 61450, 30725) = inf
95803: ( 61452, 30726) = inf
95804: ( 61454, 30727) = inf
95805: ( 61456, 30728) = inf
95806: ( 61458, 30729) = inf
95807: ( 61460, 30730) = inf
95810: ( 61462, 30731) = inf
95811: ( 61464, 30732) = inf
95813: ( 61466, 30733) = inf
95814: ( 61468, 30734) = inf
95815: ( 61470, 30735) = inf
95819: ( 61472, 30736) = inf
95854: ( 61474, 30737) = inf
95855: ( 61476, 30738) = inf
95856: ( 61478, 30739) = inf
95857: ( 61480, 30740) = inf
95858: ( 61482, 30741) = inf
95859: ( 61484, 30742) = inf
95860: ( 61486, 30743) = inf
95861: ( 61488, 30744) = inf
95862: ( 61490, 30745) = inf
95863: ( 61492, 30746) = inf
95864: ( 61494, 30747) = inf
95865: ( 61496, 30748) = inf
95867: ( 61498, 30749) = inf
95871: ( 61500, 30750) = inf
95875: ( 61502, 30751) = inf
95876: ( 61504, 30752) = inf
95877: ( 61506, 30753) = inf
95878: ( 61508, 30754) = inf
95887: ( 61510, 30755) = inf
95897: ( 61512, 30756) = inf
95898: ( 61514, 30757) = inf
95899: ( 61516, 30758) = inf
95900: ( 61518, 30759) = inf
95901: ( 61520, 30760) = inf
95902: ( 61522, 30761) = inf
95904: ( 61524, 30762) = inf
95906: ( 61526, 30763) = inf
95907: ( 61528, 30764) = inf
95908: ( 61530, 30765) = inf
95909: ( 61532, 30766) = inf
95914: ( 61534, 30767) = inf
95917: ( 61536, 30768) = inf
95920: ( 61538, 30769) = inf
95921: ( 61540, 30770) = inf
95922: ( 61542, 30771) = inf
95923: ( 61544, 30772) = inf
95924: ( 61546, 30773) = inf
95926: ( 61548, 30774) = inf
95931: ( 61550, 30775) = inf
95932: ( 61552, 30776) = inf
95933: ( 61554, 30777) = inf
95934: ( 61556, 30778) = inf
95935: ( 61558, 30779) = inf
95936: ( 61560, 30780) = inf
95937: ( 61562, 30781) = inf
95938: ( 61564, 30782) = inf
95939: ( 61566, 30783) = inf
95940: ( 61568, 30784) = inf
95941: ( 61570, 30785) = inf
95942: ( 61572, 30786) = inf
95943: ( 61574, 30787) = inf
95944: ( 61576, 30788) = inf
95945: ( 61578, 30789) = inf
95946: ( 61580, 30790) = inf
95958: ( 61582, 30791) = inf
95963: ( 61584, 30792) = inf
95965: ( 61586, 30793) = inf
95966: ( 61588, 30794) = inf
95967: ( 61590, 30795) = inf
95968: ( 61592, 30796) = inf
95969: ( 61594, 30797) = inf
95992: ( 61596, 30798) = inf
95993: ( 61598, 30799) = inf
95994: ( 61600, 30800) = inf
95997: ( 61602, 30801) = inf
95998: ( 61604, 30802) = inf
95999: ( 61606, 30803) = inf
96000: ( 61608, 30804) = inf
96001: ( 61610, 30805) = inf
96002: ( 61612, 30806) = inf
96023: ( 61614, 30807) = inf
96024: ( 61616, 30808) = inf
96025: ( 61618, 30809) = inf
96026: ( 61620, 30810) = inf
96028: ( 61622, 30811) = inf
96040: ( 61624, 30812) = inf
96041: ( 61626, 30813) = inf
96048: ( 61628, 30814) = inf
96051: ( 61630, 30815) = inf
96061: ( 61632, 30816) = inf
96065: ( 61634, 30817) = inf
96066: ( 61636, 30818) = inf
96072: ( 61638, 30819) = inf
96086: ( 61640, 30820) = inf
96102: ( 61642, 30821) = inf
96103: ( 61644, 30822) = inf
96105: ( 61646, 30823) = inf
96107: ( 61648, 30824) = inf
96108: ( 61650, 30825) = inf
96110: ( 61652, 30826) = inf
96113: ( 61654, 30827) = inf
96115: ( 61656, 30828) = inf
96116: ( 61658, 30829) = inf
96117: ( 61660, 30830) = inf
96119: ( 61662, 30831) = inf
96121: ( 61664, 30832) = inf
96123: ( 61666, 30833) = inf
96125: ( 61668, 30834) = inf
96127: ( 61670, 30835) = inf
96129: ( 61672, 30836) = inf
96131: ( 61674, 30837) = inf
96133: ( 61676, 30838) = inf
96135: ( 61678, 30839) = inf
96158: ( 61680, 30840) = inf
96159: ( 61682, 30841) = inf
96160: ( 61684, 30842) = inf
96161: ( 61686, 30843) = inf
96162: ( 61688, 30844) = inf
96163: ( 61690, 30845) = inf
96171: ( 61692, 30846) = inf
96173: ( 61694, 30847) = inf
96174: ( 61696, 30848) = inf
96175: ( 61698, 30849) = inf
96176: ( 61700, 30850) = inf
96177: ( 61702, 30851) = inf
96178: ( 61704, 30852) = inf
96179: ( 61706, 30853) = inf
96199: ( 61708, 30854) = inf
96200: ( 61710, 30855) = inf
96201: ( 61712, 30856) = inf
96203: ( 61714, 30857) = inf
96207: ( 61716, 30858) = inf
96208: ( 61718, 30859) = inf
96210: ( 61720, 30860) = inf
96217: ( 61722, 30861) = inf
96219: ( 61724, 30862) = inf
96221: ( 61726, 30863) = inf
96222: ( 61728, 30864) = inf
96223: ( 61730, 30865) = inf
96226: ( 61732, 30866) = inf
96227: ( 61734, 30867) = inf
96228: ( 61736, 30868) = inf
96229: ( 61738, 30869) = inf
96273: ( 61740, 30870) = inf
96274: ( 61742, 30871) = inf
96275: ( 61744, 30872) = inf
96282: ( 61746, 30873) = inf
96292: ( 61748, 30874) = inf
96293: ( 61750, 30875) = inf
96294: ( 61752, 30876) = inf
96295: ( 61754, 30877) = inf
96296: ( 61756, 30878) = inf
96297: ( 61758, 30879) = inf
96298: ( 61760, 30880) = inf
96299: ( 61762, 30881) = inf
96316: ( 61764, 30882) = inf
96324: ( 61766, 30883) = inf
96325: ( 61768, 30884) = inf
96326: ( 61770, 30885) = inf
96328: ( 61772, 30886) = inf
96335: ( 61774, 30887) = inf
96342: ( 61776, 30888) = inf
96344: ( 61778, 30889) = inf
96345: ( 61780, 30890) = inf
96347: ( 61782, 30891) = inf
96348: ( 61784, 30892) = inf
96349: ( 61786, 30893) = inf
96373: ( 61788, 30894) = inf
96406: ( 61790, 30895) = inf
96407: ( 61792, 30896) = inf
96426: ( 61794, 30897) = inf
96443: ( 61796, 30898) = inf
96445: ( 61798, 30899) = inf
96446: ( 61800, 30900) = inf
96448: ( 61802, 30901) = inf
96449: ( 61804, 30902) = inf
96452: ( 61806, 30903) = inf
96456: ( 61808, 30904) = inf
96457: ( 61810, 30905) = inf
96458: ( 61812, 30906) = inf
96460: ( 61814, 30907) = inf
96467: ( 61816, 30908) = inf
96486: ( 61818, 30909) = inf
96488: ( 61820, 30910) = inf
96490: ( 61822, 30911) = inf
96518: ( 61824, 30912) = inf
96519: ( 61826, 30913) = inf
96520: ( 61828, 30914) = inf
96521: ( 61830, 30915) = inf
96522: ( 61832, 30916) = inf
96523: ( 61834, 30917) = inf
96524: ( 61836, 30918) = inf
96525: ( 61838, 30919) = inf
96526: ( 61840, 30920) = inf
96527: ( 61842, 30921) = inf
96530: ( 61844, 30922) = inf
96533: ( 61846, 30923) = inf
96555: ( 61848, 30924) = inf
96557: ( 61850, 30925) = inf
96560: ( 61852, 30926) = inf
96561: ( 61854, 30927) = inf
96585: ( 61856, 30928) = inf
96586: ( 61858, 30929) = inf
96587: ( 61860, 30930) = inf
96588: ( 61862, 30931) = inf
96589: ( 61864, 30932) = inf
96590: ( 61866, 30933) = inf
96592: ( 61868, 30934) = inf
96593: ( 61870, 30935) = inf
96619: ( 61872, 30936) = inf
96628: ( 61874, 30937) = inf
96630: ( 61876, 30938) = inf
96631: ( 61878, 30939) = inf
96646: ( 61880, 30940) = inf
96652: ( 61882, 30941) = inf
96653: ( 61884, 30942) = inf
96654: ( 61886, 30943) = inf
96655: ( 61888, 30944) = inf
96656: ( 61890, 30945) = inf
96663: ( 61892, 30946) = inf
96665: ( 61894, 30947) = inf
96666: ( 61896, 30948) = inf
96669: ( 61898, 30949) = inf
96678: ( 61900, 30950) = inf
96679: ( 61902, 30951) = inf
96682: ( 61904, 30952) = inf
96683: ( 61906, 30953) = inf
96691: ( 61908, 30954) = inf
96699: ( 61910, 30955) = inf
96710: ( 61912, 30956) = inf
96711: ( 61914, 30957) = inf
96712: ( 61916, 30958) = inf
96713: ( 61918, 30959) = inf
96714: ( 61920, 30960) = inf
96715: ( 61922, 30961) = inf
96716: ( 61924, 30962) = inf
96717: ( 61926, 30963) = inf
96718: ( 61928, 30964) = inf
96719: ( 61930, 30965) = inf
96720: ( 61932, 30966) = inf
96721: ( 61934, 30967) = inf
96722: ( 61936, 30968) = inf
96723: ( 61938, 30969) = inf
96724: ( 61940, 30970) = inf
96725: ( 61942, 30971) = inf
96726: ( 61944, 30972) = inf
96728: ( 61946, 30973) = inf
96729: ( 61948, 30974) = inf
96730: ( 61950, 30975) = inf
96761: ( 61952, 30976) = inf
96762: ( 61954, 30977) = inf
96763: ( 61956, 30978) = inf
96764: ( 61958, 30979) = inf
96765: ( 61960, 30980) = inf
96766: ( 61962, 30981) = inf
96776: ( 61964, 30982) = inf
96779: ( 61966, 30983) = inf
96782: ( 61968, 30984) = inf
96783: ( 61970, 30985) = inf
96788: ( 61972, 30986) = inf
96789: ( 61974, 30987) = inf
96791: ( 61976, 30988) = inf
96808: ( 61978, 30989) = inf
96817: ( 61980, 30990) = inf
96826: ( 61982, 30991) = inf
96830: ( 61984, 30992) = inf
96832: ( 61986, 30993) = inf
96834: ( 61988, 30994) = inf
96835: ( 61990, 30995) = inf
96839: ( 61992, 30996) = inf
96841: ( 61994, 30997) = inf
96843: ( 61996, 30998) = inf
96846: ( 61998, 30999) = inf
96847: ( 62000, 31000) = inf
96850: ( 62002, 31001) = inf
96851: ( 62004, 31002) = inf
96852: ( 62006, 31003) = inf
96853: ( 62008, 31004) = inf
96854: ( 62010, 31005) = inf
96856: ( 62012, 31006) = inf
96857: ( 62014, 31007) = inf
96858: ( 62016, 31008) = inf
96859: ( 62018, 31009) = inf
96860: ( 62020, 31010) = inf
96861: ( 62022, 31011) = inf
96862: ( 62024, 31012) = inf
96863: ( 62026, 31013) = inf
96864: ( 62028, 31014) = inf
96865: ( 62030, 31015) = inf
96866: ( 62032, 31016) = inf
96867: ( 62034, 31017) = inf
96868: ( 62036, 31018) = inf
96869: ( 62038, 31019) = inf
96870: ( 62040, 31020) = inf
96871: ( 62042, 31021) = inf
96872: ( 62044, 31022) = inf
96873: ( 62046, 31023) = inf
96874: ( 62048, 31024) = inf
96875: ( 62050, 31025) = inf
96897: ( 62052, 31026) = inf
96905: ( 62054, 31027) = inf
96907: ( 62056, 31028) = inf
96914: ( 62058, 31029) = inf
96932: ( 62060, 31030) = inf
96933: ( 62062, 31031) = inf
96934: ( 62064, 31032) = inf
96935: ( 62066, 31033) = inf
96936: ( 62068, 31034) = inf
96937: ( 62070, 31035) = inf
96940: ( 62072, 31036) = inf
96941: ( 62074, 31037) = inf
96953: ( 62076, 31038) = inf
96958: ( 62078, 31039) = inf
96959: ( 62080, 31040) = inf
96960: ( 62082, 31041) = inf
96961: ( 62084, 31042) = inf
96962: ( 62086, 31043) = inf
96963: ( 62088, 31044) = inf
96977: ( 62090, 31045) = inf
96978: ( 62092, 31046) = inf
96979: ( 62094, 31047) = inf
96980: ( 62096, 31048) = inf
96981: ( 62098, 31049) = inf
96982: ( 62100, 31050) = inf
96983: ( 62102, 31051) = inf
96984: ( 62104, 31052) = inf
96985: ( 62106, 31053) = inf
96991: ( 62108, 31054) = inf
96992: ( 62110, 31055) = inf
96993: ( 62112, 31056) = inf
96994: ( 62114, 31057) = inf
96995: ( 62116, 31058) = inf
96996: ( 62118, 31059) = inf
96998: ( 62120, 31060) = inf
96999: ( 62122, 31061) = inf
97000: ( 62124, 31062) = inf
97001: ( 62126, 31063) = inf
97002: ( 62128, 31064) = inf
97003: ( 62130, 31065) = inf
97005: ( 62132, 31066) = inf
97006: ( 62134, 31067) = inf
97009: ( 62136, 31068) = inf
97011: ( 62138, 31069) = inf
97017: ( 62140, 31070) = inf
97018: ( 62142, 31071) = inf
97019: ( 62144, 31072) = inf
97020: ( 62146, 31073) = inf
97021: ( 62148, 31074) = inf
97022: ( 62150, 31075) = inf
97024: ( 62152, 31076) = inf
97027: ( 62154, 31077) = inf
97031: ( 62156, 31078) = inf
97032: ( 62158, 31079) = inf
97039: ( 62160, 31080) = inf
97040: ( 62162, 31081) = inf
97041: ( 62164, 31082) = inf
97042: ( 62166, 31083) = inf
97048: ( 62168, 31084) = inf
97056: ( 62170, 31085) = inf
97058: ( 62172, 31086) = inf
97059: ( 62174, 31087) = inf
97060: ( 62176, 31088) = inf
97061: ( 62178, 31089) = inf
97069: ( 62180, 31090) = inf
97070: ( 62182, 31091) = inf
97071: ( 62184, 31092) = inf
97072: ( 62186, 31093) = inf
97073: ( 62188, 31094) = inf
97074: ( 62190, 31095) = inf
97075: ( 62192, 31096) = inf
97077: ( 62194, 31097) = inf
97078: ( 62196, 31098) = inf
97081: ( 62198, 31099) = inf
97082: ( 62200, 31100) = inf
97084: ( 62202, 31101) = inf
97091: ( 62204, 31102) = inf
97094: ( 62206, 31103) = inf
97095: ( 62208, 31104) = inf
97097: ( 62210, 31105) = inf
97100: ( 62212, 31106) = inf
97102: ( 62214, 31107) = inf
97103: ( 62216, 31108) = inf
97104: ( 62218, 31109) = inf
97106: ( 62220, 31110) = inf
97108: ( 62222, 31111) = inf
97109: ( 62224, 31112) = inf
97110: ( 62226, 31113) = inf
97111: ( 62228, 31114) = inf
97112: ( 62230, 31115) = inf
97113: ( 62232, 31116) = inf
97114: ( 62234, 31117) = inf
97115: ( 62236, 31118) = inf
97116: ( 62238, 31119) = inf
97117: ( 62240, 31120) = inf
97118: ( 62242, 31121) = inf
97119: ( 62244, 31122) = inf
97120: ( 62246, 31123) = inf
97121: ( 62248, 31124) = inf
97123: ( 62250, 31125) = inf
97148: ( 62252, 31126) = inf
97151: ( 62254, 31127) = inf
97152: ( 62256, 31128) = inf
97153: ( 62258, 31129) = inf
97155: ( 62260, 31130) = inf
97163: ( 62262, 31131) = inf
97164: ( 62264, 31132) = inf
97167: ( 62266, 31133) = inf
97168: ( 62268, 31134) = inf
97169: ( 62270, 31135) = inf
97170: ( 62272, 31136) = inf
97171: ( 62274, 31137) = inf
97172: ( 62276, 31138) = inf
97174: ( 62278, 31139) = inf
97175: ( 62280, 31140) = inf
97193: ( 62282, 31141) = inf
97201: ( 62284, 31142) = inf
97202: ( 62286, 31143) = inf
97203: ( 62288, 31144) = inf
97204: ( 62290, 31145) = inf
97205: ( 62292, 31146) = inf
97206: ( 62294, 31147) = inf
97221: ( 62296, 31148) = inf
97222: ( 62298, 31149) = inf
97223: ( 62300, 31150) = inf
97228: ( 62302, 31151) = inf
97230: ( 62304, 31152) = inf
97233: ( 62306, 31153) = inf
97236: ( 62308, 31154) = inf
97246: ( 62310, 31155) = inf
97247: ( 62312, 31156) = inf
97248: ( 62314, 31157) = inf
97249: ( 62316, 31158) = inf
97250: ( 62318, 31159) = inf
97251: ( 62320, 31160) = inf
97252: ( 62322, 31161) = inf
